Level	Reference	Former Reference (Dept)	Former Reference (PRO)	Title	Description	Covering Dates	Physical Description	Note	Separated Material	Related Material	Closure Status	Closure Type	Closure Code	Record Opening Date	ID
>>>>>> 	WO 33/1266	A3511			Plan of Operations in the event of War with Afghanistan Pink Plan Parts I and II - Appreciation and Plan	1931-1932	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203848
>>>>>> 	WO 33/1267	A3515			Commandant Coast Artillery School on 'Centurion' Practices: Report	1931	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203849
>>>>>> 	WO 33/1268	A3519			Committee on the maintenance of an army clothing factory: Report	1931	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203850
>>>>>> 	WO 33/1269	A3520			Mobilization Equipment and War reserves Committee: Thirty-fourth Interim report	1931	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203851
>>>>>> 	WO 33/1270	A3526			List of secret Committees of the appointed Committee of Imperial Defence by the War Office. Destroyed under section 6 of Public Records Act, 1958: duplicates in Cabinet Office records	1932	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203852
>>>>>> 	WO 33/1271	A3527			List of Sub-Committees of the Committee of Imperial Defence showing their composition and terms of references. Destroyed under section 6 of Public Records Act, 1958: duplicates in Cabinet Office records	1931	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203853
>>>>>> 	WO 33/1272	A3529/1-2			Chemical Defence Research Department: Parts I and II: Eleventh Annual report	1931	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203854
>>>>>> 	WO 33/1273	A3534			Proceedings and precis prepared for the Army Council: Minutes 1931	1932	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203855
>>>>>> 	WO 33/1274	A3537			Royal Engineer Board, regarding such matters dealt with by 'C' Committee (Signals) - Part II: Extracts from the proceedings	1929	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203856
>>>>>> 	WO 33/1275	A3541			Overseas Defence Sub-Committee of the Committee of Imperial Defence, on considerations affecting the Composition and Organisation of local forces - Colonial Security: Memorandum. Destroyed under section 6 of Public Records Act, 1958: duplicates in Cabinet Office records	1931	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203857
>>>>>> 	WO 33/1276	A3545			Supplement to the Coast Artillery Training Volume I	1932-1935	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203858
>>>>>> 	WO 33/1277	A3546			Oversea Defence Sub-Committee of the Committee of Imperial Defence on defence schemes: Memorandum. Destroyed under section 6 of Public Records Act, 1958: duplicates in Cabinet Office records	1932-1933	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203859
>>>>>> 	WO 33/1278	A3551/1			Location list of forces in Iraq	1932	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203860
>>>>>> 	WO 33/1279	A3557			Latest approved armaments: Annual return	1932	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203861
>>>>>> 	WO 33/1280	A3563			Proceedings of the Ordnance Committee: Annual Report	1931	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203862
>>>>>> 	WO 33/1281	A3565			Committee of Imperial Defence-Co-ordination of Departmental Action on the occurrence of strained relations and on the outbreak of War-Action by War Office - Chapter IV. Destroyed under section 6 of Public Records Act, 1958: duplicates in Cabinet Office records	1932	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203863
>>>>>> 	WO 33/1282	A3567			Special duties and arrangements in War Office in the event of threatened or declared War	1932	 				Open Document, Open Description	Closed for 	50		C1203864
>>>>>> 	WO 33/1283	A3569			Mechanical Warfare Board: Third report	1931	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203865
>>>>>> 	WO 33/1284	A3571			North-West Frontier Tribal Territory: Summary of events	1931	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203866
>>>>>> 	WO 33/1285	A3576/1-4			Review of important Military events in India Jan-Dec 1932	1932-1933	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203867
>>>>>> 	WO 33/1286	A3582			Expert investigation of the strength, composition and functions of the Army in India	1931	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203868
>>>>>> 	WO 33/1287	A3586			Establishment and Strength of the Land and Air Forces of British Dominions, and local forces of British Colonies, Protectorates and Mandated Territories (excluding Irish Free State, India and Iraq)	1931	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203869
>>>>>> 	WO 33/1288	A3587			List of Sub-Committees of the Committee of Imperial Defence showing their composition and terms of reference. Destroyed under section 6 of Public Records Act, 1958: duplicates in Cabinet Office records	1932	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203870
>>>>>> 	WO 33/1289	A3593			Thirty-Third Interim report of the Mobilization on Equipment and War Reserves Committee: Supplementary report	1932	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203871
>>>>>> 	WO 33/1290	A3599			A Strategical study of Conditions on the North-East Frontier of India	1911	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203872
>>>>>> 	WO 33/1291	A3607			Annual index of the Royal Artillery Committee	1931-1932	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203873
>>>>>> 	WO 33/1292	A3612			Instructions for the formation of the Civil Constabulary Reserve	1932	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203874
>>>>>> 	WO 33/1293	A3612/1			Action to be taken by War Office on formation etc of the Civil Constabulary Reserve: Notes	1933	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203875
>>>>>> 	WO 33/1294	A3623			Mobilization Equipment and War Reserves Committee: Thirty-Fifth Interim report	1932	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203876
>>>>>> 	WO 33/1295	A3624			Afghanistan: Review of events	1931-1932	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203877
>>>>>> 	WO 33/1296				Mobilization Equipment and War Reserves Committee: Thirty-sixth Interim report	1932	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203878
>>>>>> 	WO 33/1297	A3629			Committee on the lessons of the Great War: Report	1932	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203879
>>>>>> 	WO 33/1298	A3630/1			Chemical Defence Research Department- Part I - Organisation: Twelfth Annual report	1932	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203880
>>>>>> 	WO 33/1299	A3635			List of Secret Committees appointed by the War Office	1932	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203881
>>>>>> 	WO 33/1300	A3636			List of Sub-Committees of the Committee of Imperial Defence showing their composition and terms of reference. Destroyed under section 6 of Public Records Act, 1958: duplicates in Cabinet Office records	1932	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203882
>>>>>> 	WO 33/1301	A3647/1-7			Smoke Sub-Committee of the Chemical Defence Committee: Notes	1933-1937	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203883
>>>>>> 	WO 33/1302	A3657			Proceedings and precis prepared for the Army Council: Minutes 1932	1933	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203884
>>>>>> 	WO 33/1303	A3661			Expeditionary Force Committee: Interim report	1932	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203885
>>>>>> 	WO 33/1304	A3670			Naval co-operation for internal security in India	1932-1935	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203886
>>>>>> 	WO 33/1305	A3673			Certain lessons of the Great War: Notes	1933	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203887
>>>>>> 	WO 33/1306	A3679			North West Frontier and Baluchistan: Review of events	1932	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203888
>>>>>> 	WO 33/1307	A3686			Mechanical Warfare Board: Fourth report	1932	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203889
>>>>>> 	WO 33/1308	A3690			Staff Conference held at the Staff College, Camberley: Supplementary Report	1933	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203890
>>>>>> 	WO 33/1309	A3697			Special duties and arrangements in War Office in the event of threatened or declared war	1932	 				Open Document, Open Description	Closed for 	50		C1203891
>>>>>> 	WO 33/1310	A3703			Army Internal security instructions	1933	 				Open Document, Open Description	Closed for 	50		C1203892
>>>>>> 	WO 33/1311	A3705			Plan of operations in the event of War with Afghanistan (Pink Plan) Part VIII: Provision of personnel	1933	 				Open Document, Open Description	Closed for 	50		C1203893
>>>>>> 	WO 33/1312	A3707			Annual return of latest approved armaments	1933	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203894
>>>>>> 	WO 33/1313	A3708/4			The actual strength of the Army and Royal Air Force in India on the 1st October 1933	1933	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203895
>>>>>> 	WO 33/1314	A3710			Supplement to provisional regulations for the mobilisation of the Territorial Army coast defence and anti-aircraft units, home defence	1933	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203896
>>>>>> 	WO 33/1315	A3722			Report of Committee to consider the threat to the Army bu use of gas in war	1932	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203897
>>>>>> 	WO 33/1316	A3727/1-4			Review of important military events in India, Jan-Dec 1933	1934	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203898
>>>>>> 	WO 33/1317	A3728			List of secret committees other than sub-committees of the Committee of Imperial Defence appointed by the War Office	1933	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203899
>>>>>> 	WO 33/1318	A3730			Memorandum on the Wireless Telegraphy Board's rules for the allotment of wireless call signs in the Navy, Army and Air Force	1933	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203900
>>>>>> 	WO 33/1319	A3731			Committee of Imperial Defence: list of sub-committees. Missing at transfer	[c 1933]	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203901
>>>>>> 	WO 33/1320	A3732			Expeditionary Force Movement Instructions long sea voyage	1934	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203902
>>>>>> 	WO 33/1321	A3733			Establishment and strength of the land and air forces of British dominions, and the local forces of the British Colonies, protectorates, Mandated territories and territories under condominium (excluding Irish Free State, India and Iraq)	1932	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203903
>>>>>> 	WO 33/1322	A3734			Supplementary report to the thirtieth interim report of the Mobilization Equipment and War Reserves committee	1933	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203904
>>>>>> 	WO 33/1323	A3735			Statistical review of officers and other ranks of the regular army, regular army reserve, supplementary reserve and Territorial Army for the financial year	1932-1933	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203905
>>>>>> 	WO 33/1324	A3740-1			Extracts from Provisional Instructions for the control of Aircraft in defended areas in war and in the precautionary period	[1933]	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203906
>>>>>> 	WO 33/1325	A3741			Annual Index of the Royal Artillery Committee	1933	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203907
>>>>>> 	WO 33/1326	A3746			Report of the Committee on the financial effect of the amalgamation of the Royal Military College and the Royal Military Academy	1933	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203908
>>>>>> 	WO 33/1327	A3747			Thirty-Seventh Interim report of the Mobilisation Equipment and War Reserves Committee	1933	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203909
>>>>>> 	WO 33/1328	A3748			Thirty-Eighth Interim report of the Mobilisation Equipment and War Reserve Committee	1933	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203910
>>>>>> 	WO 33/1329	A3754			Report on Northern Command Administrative Staff exercise held on 9-12 November 1932: Vol I and Vol II (Appendices)	1932	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203911
>>>>>> 	WO 33/1330	A3766-1			Thirteenth Annual report of the Chemical Defence Research Department, Part I: Organisation and brief resume of progress	1933	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203912
>>>>>> 	WO 33/1331	A3768			Report of the Committee on the protection of railways in time of war	1933	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203913
>>>>>> 	WO 33/1332	A3774			Military report of Sikkim and Bhutan	1932	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203914
>>>>>> 	WO 33/1333	A3782			List of secret Committees other than Sub-Committees of the Committee of Imperial Defence appointed by the War Office	1933	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203915
>>>>>> 	WO 33/1334	A3788			Minutes of the proceedings of the precis prepared for the Army Council	1933	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1203916
